q,alpha,regime,N,count,variance_f,normalized_variance_f,excess_f,excess_f_low95,excess_f_high95,excess_g,wick,rhat_f,rhat_f_squared,ess_f,ess_f_fourth,q_mean_energy,q_variance_energy
1.5,2.375,rough-mid,128,24000,5784.89901144467,0.031208353572630926,0.11691601468699453,0.031955057986923774,0.20511356565207908,0.11895668468279963,0.04639535501385791,1.0020435806331536,1,3727.928534272889,11375.626368647085,1.000188586984627,0.9851747368577087
1.5,2.375,rough-mid,256,24000,32621.172000196406,0.03110997390765801,0.07714757063146438,-0.008027464529597997,0.1574458977137025,0.106319045794383,0.039891868866253725,1.0029185536403935,1.0002587208968896,1962.932659638539,9022.57619689815,1.000669318880096,1.0037141260294133
1.5,2.375,rough-mid,512,120000,171319.576537087,0.02888232095703649,0.11287288731686784,0.07528795348303874,0.15479930612841028,0.09230816085742433,0.03632980687020507,1.000054859687848,1.0000738898936514,41735.68764443627,57849.24336342038,0.999788490919362,0.9984142327523506
1.5,2.6,rough-high,32,24000,365.84118691135717,0.02232917400582012,0.14075142840551402,0.06220567331265939,0.2225228325134015,0.10590095066222682,0.05266960457601912,1.000532941492388,1,7117.138811304937,13855.086196214374,1.0000757469454116,0.9963625578961443
1.5,2.6,rough-high,64,24000,2250.019120252791,0.019718881699724224,0.11916630096091074,0.057881873143802734,0.18357985510426733,0.014572228347916383,0.051953202593453644,1.0017372883229083,1.000064872524015,3930.5543644969075,11128.740418185473,1.0016439663691399,1.0020697766733935
1.5,2.6,rough-high,128,24000,14168.248743831824,0.01782905225685519,0.09169115257788141,0.014440178772775371,0.18554358061952073,0.15447114654093763,0.025189110683715186,1.0013107751262733,1.0008662136542934,2168.8026748835805,8999.62110446518,1.001637864547942,1.0052366865058762
1.5,2.6,rough-high,256,24000,88526.88664175267,0.015995701392232466,0.0306429555056007,-0.045165582895482566,0.10826793996075189,0.07128827377613733,0.03803233433366366,1,1.0005957406296468,10502.60155244427,14127.021855204619,1.0000925115901407,1.0085702999843231
1.5,2.6,rough-high,512,24000,588624.0175008533,0.015271513760238723,0.14863943553320924,0.059670529859357765,0.24015482159778823,0.032831242604874245,0.05248281256793494,1,1.0000526937664314,10373.813836524267,10763.264579033643,1.0001734165680491,0.9880013872707955
1.5,2.75,upper-critical,32,24000,513.0726705008835,0.08212137912967339,0.055568893569313715,-0.002089395930103423,0.1131114568969529,0.10730335619670495,0.028523495172172272,1.0001452636032642,1.0000431286160032,5837.994988194074,14016.307224275755,1.0009633034085432,0.9929768832321236
1.5,2.75,upper-critical,64,24000,3287.2817050586245,0.08386857860119816,0.13544528527418853,0.03899452135977816,0.2531639717701552,0.07056244829721425,0.05319991041644426,1.0001621457559042,1.0003242655300566,3502.8182844535486,10275.777893629273,0.9976496303227239,1.0095413971122054
1.5,2.75,upper-critical,128,24000,22378.528894267074,0.0876529007201235,0.17898647740128348,0.08324822848195954,0.2753097869876597,0.06171973787213947,0.06321061125889459,1.0002201116985165,1.00016993615013,12012.53816079092,14063.90187066601,1.0013154646675735,0.9983118572622016
1.5,2.75,upper-critical,256,24000,156933.77250784682,0.09180868838353975,0.1301251129177845,0.04589490857732981,0.2254910045543234,0.07679871397324733,0.053310541059624815,1.0001251576528163,1.0001558904109913,11486.906013182383,12526.168818349426,1.0000794129030544,0.9953771329505642
1.5,2.75,upper-critical,512,24000,1090227.9323268428,0.09328204299476285,0.06916306758445057,0.0014773218305030472,0.1330583346656218,0.05759910579658767,0.03502051696477834,1.0001141237266038,1,9924.576421821104,13068.91654503801,0.9997951192071923,0.9940800314465847
1.5,2.9,near-diffusive,32,24000,690.836390593854,0.021082653521540953,0.17300946342186796,0.09050752336120955,0.2575768155604794,0.0471037321205654,0.028860123185219255,1.0007816869506916,1.0000756247173856,5280.760531369819,11500.576231569285,0.9994912495660324,0.9957334903335935
1.5,2.9,near-diffusive,64,24000,4732.624576227037,0.018053530030162954,0.11923307036305886,0.03459345562596161,0.1980205907940057,0.01258957923137416,0.007398138946979681,1.0004719056255376,1.0000428937028587,2607.804460017607,8997.696626195731,1.0006619214704984,1.003208816576927
1.5,2.9,near-diffusive,128,24000,34475.3605444281,0.01643913295003323,0.0754656473066806,-0.01227705283634025,0.171173998419204,-0.034624901465311275,0.033191511467109025,1.0005586202909835,1.00001343724582,11240.619987617487,11681.50401818548,0.9992154596500942,0.988203088382554
1.5,2.9,near-diffusive,256,24000,249147.50120093886,0.01485034830575817,0.018543893162978442,-0.059711627312921164,0.09226696257364418,0.05089335801595807,0.01672617645047794,1.000104876419921,1,10569.286566252922,12701.202242320673,1.0006324646925508,1.0015313623527884
1.5,2.9,near-diffusive,512,24000,1839883.491657738,0.013708200243545604,0.03759793564868641,-0.033740399007018695,0.11516800864654275,-0.00829552873063566,0.01751955083612121,1.0004913887902551,1.0000696147897694,9496.927310352803,12531.352979415671,0.9994486363477048,1.029417066319412
1.5,3.5,diffusive,32,24000,1426.5593462194365,0.04353513629820057,0.07424544594030458,-0.013110492831014318,0.19458169114972235,0.026079265521381068,0.015501859867632207,1.0014494813370185,1,3238.473447216098,8543.155382609708,0.9990257850438555,1.0038598565106316
1.5,3.5,diffusive,64,24000,11088.02058231323,0.042297441796543996,0.06834895766017945,-0.04971528939155089,0.18493035087493512,0.0664461214223584,-0.00130233237020613,1.003457390846416,1.0005361685830574,1341.4548202852636,5590.455283679432,1.0016809723845592,0.9905022129499731
1.5,3.5,diffusive,128,24000,85965.59908856335,0.040991591972619694,0.018507780759216885,-0.05450789720306353,0.0943800454931378,0.03785712283497045,-0.012097793372718397,1.0001940328886854,1,10248.572132461832,13099.09147284061,0.9988482501345748,0.9940334372214225
1.5,3.5,diffusive,256,24000,673280.3861556525,0.04013063825104549,-0.024721695544507316,-0.09210482132493858,0.046966284511223075,-0.012729214980736536,0.015103816531663055,1,1.000269160560548,9751.30377254085,11768.644862569228,0.9996620160459515,1.0112565609526252
1.5,3.5,diffusive,512,24000,5380409.927369386,0.04008717780835468,0.06427200831919455,-0.02181741747106241,0.15376487434570765,0.04263797245078882,-0.01815422242905206,1.000095689001888,1.000066039161291,8041.959421834206,10084.722415190396,1.0001760003917572,0.999524544240072
