covid_measure_id,location_id,date_reported,data_type_id,scenario_id,mean,upper,lower,data_class_id.x,location_name,covid_measure_name,data_class_id.y,definition,datatype,scenario_name
21,145,12/17/2020,2,2,6196.958886,20965.13855,116.9088016,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/18/2020,2,2,5962.68119,20483.1887,108.1217192,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/19/2020,2,2,5740.459523,19951.32584,101.8256516,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/20/2020,2,2,5526.228791,19351.57599,95.37393231,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/21/2020,2,2,5319.861797,18887.88781,88.31925825,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/22/2020,2,2,5121.199793,18270.73358,81.86712472,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/23/2020,2,2,4927.036477,17819.67022,75.87415763,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/24/2020,2,2,4736.340093,17250.10455,70.29070074,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/25/2020,2,2,4553.84597,16695.39352,65.16362882,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/26/2020,2,2,4380.099365,16159.3733,61.04699062,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/27/2020,2,2,4212.911639,15634.35651,57.44241549,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/28/2020,2,2,4052.116855,15120.91045,54.0935889,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/29/2020,2,2,3897.542013,14331.36881,50.96673051,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/30/2020,2,2,3747.473456,13684.1985,48.03075954,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,12/31/2020,2,2,3601.095743,13175.30392,45.26601519,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,1/1/2021,2,2,3460.539878,12681.63692,42.68389232,1,Kuwait,infections,1,"number of predicted infections",Estimate,Mandates end/Worse
21,145,6/21/2020,2,3,1459.840311,2181.113914,977.740029,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/22/2020,2,3,1439.664406,2176.520875,950.1624641,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/23/2020,2,3,1408.485336,2139.326286,915.6723934,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/24/2020,2,3,1376.849939,2108.044552,882.533996,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/25/2020,2,3,1344.482564,2093.798622,849.0991231,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/26/2020,2,3,1309.661516,2074.587508,817.0143519,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/27/2020,2,3,1272.362143,2033.9024,785.2679663,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/28/2020,2,3,1233.498194,1988.850234,750.853438,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/29/2020,2,3,1207.555681,1961.961529,726.5127203,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,6/30/2020,2,3,1194.760616,1961.342767,710.3207015,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/1/2020,2,3,1182.401727,1970.527204,696.0570494,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/2/2020,2,3,1171.407765,1978.056797,681.662172,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/3/2020,2,3,1161.028329,1974.731296,665.4424763,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/4/2020,2,3,1151.33221,1975.660579,654.9998028,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/5/2020,2,3,1142.932328,1970.669917,644.0123989,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/6/2020,2,3,1135.855355,1973.476099,632.67152,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/7/2020,2,3,1130.126465,1982.333839,622.2894933,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/8/2020,2,3,1126.294019,1993.861077,612.8730433,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/9/2020,2,3,1124.498758,2012.406506,605.0734393,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/10/2020,2,3,1123.857462,2028.387594,597.4321192,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/11/2020,2,3,1124.24941,2051.042919,589.4652284,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/12/2020,2,3,1126.050868,2079.848345,582.0880547,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/13/2020,2,3,1129.24769,2107.763835,575.5697693,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/14/2020,2,3,1133.833056,2139.111844,570.2256791,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/15/2020,2,3,1140.216384,2178.252066,565.791364,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/16/2020,2,3,1148.572673,2214.261608,562.3260034,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/17/2020,2,3,1158.270007,2237.138769,558.7887378,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/18/2020,2,3,1169.206934,2275.236706,555.7433804,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/19/2020,2,3,1181.689221,2323.016656,554.0653992,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/20/2020,2,3,1195.740281,2374.577864,553.1746345,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/21/2020,2,3,1211.38941,2429.945412,551.9454474,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/22/2020,2,3,1228.974341,2498.068243,552.2560153,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/23/2020,2,3,1248.72555,2572.995778,553.4293269,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/24/2020,2,3,1270.283094,2636.281812,555.2874399,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/25/2020,2,3,1293.568488,2696.652713,557.8321104,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/26/2020,2,3,1318.807786,2774.144421,561.2875939,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/27/2020,2,3,1346.072657,2857.498296,564.8914975,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/28/2020,2,3,1375.439642,2945.629341,569.4481565,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/29/2020,2,3,1407.166215,3039.498815,574.7616222,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/30/2020,2,3,1441.557329,3139.877317,580.3800462,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,7/31/2020,2,3,1478.597038,3248.870934,585.5108321,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/1/2020,2,3,1518.24255,3373.211127,592.3205617,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/2/2020,2,3,1560.625198,3500.494567,603.1484403,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/3/2020,2,3,1605.887667,3633.849048,615.413331,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/4/2020,2,3,1654.176982,3798.898965,629.0957524,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/5/2020,2,3,1705.634774,3965.298969,643.8355847,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/6/2020,2,3,1760.672427,4140.892221,659.7579542,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/7/2020,2,3,1819.789259,4329.993906,674.3248712,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/8/2020,2,3,1883.004863,4533.032387,686.141034,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/9/2020,2,3,1950.310717,4750.374544,698.7136387,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/10/2020,2,3,2021.962063,4987.382939,712.0653262,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/11/2020,2,3,2098.217986,5261.137047,726.285861,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/12/2020,2,3,2179.019817,5553.470043,741.1328315,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/13/2020,2,3,2264.934186,5866.154293,760.2317358,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/14/2020,2,3,2357.313514,6204.987416,780.6881965,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/15/2020,2,3,2456.288307,6572.279404,802.4252853,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/16/2020,2,3,2561.608364,6966.746371,826.0778017,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/17/2020,2,3,2673.710389,7404.470633,849.5908429,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/18/2020,2,3,2793.032809,7875.996579,872.2757483,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/19/2020,2,3,2919.133644,8366.214155,890.7788445,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/20/2020,2,3,3052.785959,8874.042826,907.8423381,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/21/2020,2,3,3196.806428,9423.31351,932.5496392,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/22/2020,2,3,3351.522113,10068.02925,964.1492503,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/23/2020,2,3,3516.230312,10777.91295,997.7379629,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/24/2020,2,3,3691.646104,11510.23985,1026.492163,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/25/2020,2,3,3878.476813,12286.37361,1060.662099,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/26/2020,2,3,4075.519618,12975.26637,1108.168261,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/27/2020,2,3,4283.720919,13788.39325,1151.503877,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/28/2020,2,3,4508.332166,14790.34601,1193.769687,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/29/2020,2,3,4750.014734,15729.58365,1233.399379,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/30/2020,2,3,5007.205106,16578.00483,1271.836794,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,8/31/2020,2,3,5280.969948,17547.73757,1313.933174,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/1/2020,2,3,5572.333743,18744.23728,1353.063349,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/2/2020,2,3,5878.61138,19967.20543,1393.198002,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/3/2020,2,3,6200.770009,21240.96766,1434.255929,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/4/2020,2,3,6547.947176,22624.90647,1483.831241,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/5/2020,2,3,6921.161832,23877.55427,1537.669922,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/6/2020,2,3,7317.104833,25474.67041,1594.345471,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/7/2020,2,3,7737.087939,27472.22373,1661.244216,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/8/2020,2,3,8182.273969,29462.1916,1721.176091,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/9/2020,2,3,8647.027008,31328.84532,1781.096441,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/10/2020,2,3,9131.790919,33164.30048,1844.360924,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/11/2020,2,3,9651.609526,35346.11982,1911.662136,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/12/2020,2,3,10207.48687,37401.86969,1980.617591,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/13/2020,2,3,10792.51549,39796.57942,2062.597504,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/14/2020,2,3,11407.64302,41878.80441,2146.699263,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/15/2020,2,3,12053.42933,44243.43811,2231.479727,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/16/2020,2,3,12718.58396,46466.9684,2318.550126,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/17/2020,2,3,13401.78717,49010.45864,2407.957005,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/18/2020,2,3,14126.5456,51621.29229,2506.584107,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/19/2020,2,3,14892.81319,54233.47309,2608.72701,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/20/2020,2,3,15687.00311,56717.34778,2728.89159,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/21/2020,2,3,16508.52236,59302.46361,2840.011982,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/22/2020,2,3,17356.07574,61621.27757,2962.009497,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/23/2020,2,3,18209.12195,63599.68261,3095.88894,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/24/2020,2,3,19063.14769,65604.36133,3234.168466,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/25/2020,2,3,19953.46253,67983.60957,3342.926157,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/26/2020,2,3,20877.81025,69793.3172,3454.29014,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/27/2020,2,3,21812.639,71299.69442,3585.053906,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/28/2020,2,3,22755.27592,72679.0799,3735.709721,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/29/2020,2,3,23702.33738,74492.47603,3932.498723,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,9/30/2020,2,3,16518.94914,49102.62947,2892.041732,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/1/2020,2,3,8663.358768,23444.5269,1756.94921,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/2/2020,2,3,8461.589863,22380.06364,1727.889335,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/3/2020,2,3,8058.763898,21057.86112,1657.894766,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/4/2020,2,3,7554.550552,19377.25188,1576.15363,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/5/2020,2,3,7017.215037,17763.85496,1492.55057,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/6/2020,2,3,6484.274361,16197.22641,1407.418148,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/7/2020,2,3,5967.692258,14766.42524,1316.013843,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/8/2020,2,3,5477.812742,13380.7379,1232.591863,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/9/2020,2,3,5031.632134,12163.5562,1159.042849,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/10/2020,2,3,4627.397161,11099.13773,1084.714622,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/11/2020,2,3,4256.681064,10134.84053,1014.929379,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/12/2020,2,3,3917.501112,9254.788129,950.4758543,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/13/2020,2,3,3607.547373,8452.884086,890.9833397,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/14/2020,2,3,3320.264617,7665.182104,835.1839283,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/15/2020,2,3,3054.227293,6931.857213,782.8404757,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/16/2020,2,3,2815.397878,6277.151211,735.3632256,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/17/2020,2,3,2600.78193,5701.949638,692.331973,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/18/2020,2,3,2404.475417,5168.512454,656.0879044,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/19/2020,2,3,2224.896562,4720.000218,614.1460345,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/20/2020,2,3,2060.577892,4298.922388,580.5633047,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/21/2020,2,3,1907.654689,3901.829003,548.4545458,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/22/2020,2,3,1765.322535,3536.739254,520.1049421,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/23/2020,2,3,1637.299863,3228.70411,494.835167,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/24/2020,2,3,1522.053714,2944.149204,473.9148123,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/25/2020,2,3,1416.248059,2710.186183,454.2573078,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/26/2020,2,3,1319.097352,2503.22332,430.8764049,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/27/2020,2,3,1229.869755,2297.30983,413.2373764,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/28/2020,2,3,1146.339456,2130.319937,392.9626701,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/29/2020,2,3,1068.093784,1966.756658,374.4332632,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/30/2020,2,3,997.5298797,1818.542323,356.8628125,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,10/31/2020,2,3,933.8746147,1685.558994,344.9493905,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/1/2020,2,3,875.1986242,1567.291841,330.0556809,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/2/2020,2,3,821.1108746,1458.472887,314.6637515,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/3/2020,2,3,771.2424253,1359.996196,299.0011301,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/4/2020,2,3,724.2646727,1265.782761,285.3772459,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/5/2020,2,3,679.955295,1188.120551,268.1258749,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/6/2020,2,3,639.8964665,1126.899819,253.5203433,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/7/2020,2,3,603.696088,1054.673106,244.4226797,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/8/2020,2,3,570.1945108,990.0826079,234.1679355,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/9/2020,2,3,539.1923603,940.9817557,224.9560355,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/10/2020,2,3,510.4998659,884.5125283,216.511837,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/11/2020,2,3,483.2903121,830.1061135,207.5196359,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/12/2020,2,3,460.4343284,783.6612908,198.0834033,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/13/2020,2,3,442.7700081,752.0862726,191.0561522,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/14/2020,2,3,427.1887473,730.7077882,186.8228875,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/15/2020,2,3,413.1031228,710.9275184,181.2837608,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/16/2020,2,3,400.4939893,692.7514844,176.35483,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/17/2020,2,3,389.31445,671.420867,173.0535928,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/18/2020,2,3,379.0092952,663.0878605,171.9370616,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/19/2020,2,3,369.4905448,650.880347,167.8720884,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/20/2020,2,3,361.6135945,646.3263164,165.7592811,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/21/2020,2,3,355.3139733,642.6919756,164.4923727,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/22/2020,2,3,350.0892987,641.8123004,162.2023233,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/23/2020,2,3,345.9063419,641.0747536,160.3109363,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/24/2020,2,3,342.7344854,637.7279472,154.7029722,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/25/2020,2,3,340.1263641,636.7281283,148.9644229,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/26/2020,2,3,338.0033753,638.8405074,140.705615,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/27/2020,2,3,337.1164797,641.8949986,130.1232782,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/28/2020,2,3,337.4838435,645.4911145,127.4029674,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/29/2020,2,3,338.7300475,650.3104575,122.4846015,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,11/30/2020,2,3,340.8684643,660.6828253,119.5609216,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/1/2020,2,3,343.9138998,669.5158836,115.4695,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/2/2020,2,3,347.4890522,685.2561273,111.7393835,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/3/2020,2,3,351.523813,696.3903534,107.8184628,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/4/2020,2,3,356.7435792,709.0072444,103.9373645,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/5/2020,2,3,363.2330521,728.5907697,100.7043924,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/6/2020,2,3,370.6900953,750.2101242,96.76961168,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/7/2020,2,3,379.1677156,772.1742901,94.11953614,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/8/2020,2,3,388.7219486,797.4477081,91.76896706,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/9/2020,2,3,399.0136846,826.3078432,89.67880859,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/10/2020,2,3,409.9739815,848.9087255,87.75260675,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/11/2020,2,3,422.3518279,880.3105234,85.63524792,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/12/2020,2,3,436.3064294,913.0533502,83.81174775,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/13/2020,2,3,451.5930182,945.3484823,82.22854827,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/14/2020,2,3,468.311806,990.6088699,80.88772212,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/15/2020,2,3,486.5690163,1040.341785,79.75574031,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/16/2020,2,3,506.0581416,1090.548355,78.77034093,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/17/2020,2,3,526.709596,1137.756479,77.90757763,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/18/2020,2,3,549.3215662,1185.826984,77.24532404,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/19/2020,2,3,574.1489714,1238.596582,76.78696656,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/20/2020,2,3,601.0161849,1295.61522,76.7892322,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/21/2020,2,3,630.0875656,1357.226132,76.98230083,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/22/2020,2,3,661.5386608,1423.791598,77.34240072,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/23/2020,2,3,695.1209847,1494.641361,77.596682,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/24/2020,2,3,730.783717,1570.642151,77.78967309,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/25/2020,2,3,769.3801511,1659.738379,78.12094038,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/26/2020,2,3,811.2860848,1756.352101,78.60008256,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/27/2020,2,3,856.4313072,1860.267981,79.20148619,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
21,145,12/28/2020,2,3,905.0711037,1972.011655,79.92511488,1,Kuwait,infections,1,"number of predicted infections",Estimate,Widespread masks
