date_reported,data_type_id,location_id,covid_measure_id,mean,upper,lower,dt_mean,dt_upper,dt_lower,data_class_id
8/6/2020,2,145,5,46.50946882,108.5333333,15.94078947,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,1,373.220044,865.3222619,128.6315789,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,4,6.087294737,13.67086429,2.325657105,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,23,6.087294737,13.67086429,2.325657105,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,6,9.622625964,23.00384615,3.209210526,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,7,805.2386789,1369.514188,497.44315,9/9/9999,9/9/9999,9/9/9999,1
8/6/2020,2,145,24,805.2386789,1369.514188,497.44315,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,2,84.44629681,193.2862637,29.57631579,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,3,71.71932539,163.6535714,24.78947368,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,5,46.75868891,111.328125,15.42105263,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,1,372.0122203,858.732967,128.0868421,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,4,6.062984354,13.8486665,2.297004959,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,23,6.062984354,13.8486665,2.297004959,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,6,9.601898686,22.56677083,3.210526316,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,7,811.3016633,1379.612686,499.9707189,9/9/9999,9/9/9999,9/9/9999,1
8/7/2020,2,145,24,811.3016633,1379.612686,499.9707189,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,2,84.11432699,193.5763736,29.31315789,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,3,71.44369994,164.1335714,24.42105263,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,5,46.85112716,111.7489286,15.57763158,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,1,371.339313,864.4576923,127.5118421,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,4,6.041569794,14.10937626,2.264209213,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,23,6.041569794,14.10937626,2.264209213,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,6,9.578685127,22.61666667,3.156578947,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,7,817.3432331,1389.55657,501.8504171,9/9/9999,9/9/9999,9/9/9999,1
8/8/2020,2,145,24,817.3432331,1389.55657,501.8504171,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,2,83.80823414,194.0071429,28.57631579,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,3,71.20014788,163.9303571,24.20789474,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,5,46.59389761,112.2666667,15.47236842,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,1,370.4171612,861.7867857,126.825,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,4,6.023147544,14.15539331,2.269382136,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,23,6.023147544,14.15539331,2.269382136,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,6,9.5594072,22.50625,3.209210526,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,7,823.3663806,1399.35071,504.4051766,9/9/9999,9/9/9999,9/9/9999,1
8/9/2020,2,145,24,823.3663806,1399.35071,504.4051766,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,2,83.51890546,194.4678571,28.36710526,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,3,70.96275465,163.9707418,23.99868421,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,5,46.5221153,111.015,15.15657895,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,1,369.56597,858.3392308,127.2605263,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,4,6.007715471,13.97443326,2.243450729,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,23,6.007715471,13.97443326,2.243450729,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,6,9.582064846,22.78,3.210526316,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,7,829.3740961,1409.351526,507.3551545,9/9/9999,9/9/9999,9/9/9999,1
8/10/2020,2,145,24,829.3740961,1409.351526,507.3551545,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,2,83.28534435,194.0232143,28.15526316,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,3,70.78367128,164.1821429,23.89473684,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,5,46.65914939,112.3519231,14.47236842,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,1,368.8982502,863.8752976,125.6763158,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,4,5.995262442,13.92366975,2.211312699,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,23,5.995262442,13.92366975,2.211312699,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,6,9.562987939,22.93035714,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,7,835.3693585,1420.342112,510.3918532,9/9/9999,9/9/9999,9/9/9999,1
8/11/2020,2,145,24,835.3693585,1420.342112,510.3918532,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,2,83.09681393,193.2264286,28.05,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,3,70.6398837,164.5735714,23.99736842,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,5,46.68668764,116.4839286,15.62763158,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,1,368.6514618,861.4428571,125.3618421,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,4,5.985717559,14.08212778,2.203717254,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,23,5.985717559,14.08212778,2.203717254,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,6,9.560065158,22.71809524,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,7,841.3550761,1431.272015,512.9908439,9/9/9999,9/9/9999,9/9/9999,1
8/12/2020,2,145,24,841.3550761,1431.272015,512.9908439,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,2,82.95005273,193.34,27.78684211,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,3,70.53606802,163.6439286,23.78947368,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,5,46.44958533,114.17,15,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,1,368.3574855,858.4504167,125.0421053,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,4,5.978932054,14.19537406,2.195488388,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,23,5.978932054,14.19537406,2.195488388,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,6,9.567099997,23.51057692,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,7,847.3340081,1442.116709,515.4753204,9/9/9999,9/9/9999,9/9/9999,1
8/13/2020,2,145,24,847.3340081,1442.116709,515.4753204,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,2,82.80318017,192.9,27.94605263,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,3,70.42778385,163.945,23.89473684,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,5,46.62775412,119.3866758,15.26184211,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,1,367.978222,849.1183333,123.8355263,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,4,5.974781551,14.17502915,2.167114932,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,23,5.974781551,14.17502915,2.167114932,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,6,9.530377197,22.9365625,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,7,853.3087897,1452.901169,517.9580616,9/9/9999,9/9/9999,9/9/9999,1
8/14/2020,2,145,24,853.3087897,1452.901169,517.9580616,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,2,82.74859497,194.3339286,27.94736842,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,3,70.39934233,165.3732143,24.10394737,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,5,46.71542122,119.1333333,15.47368421,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,1,367.644955,861.234375,124.4605263,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,4,5.973329778,14.27247343,2.150798005,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,23,5.973329778,14.27247343,2.150798005,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,6,9.619478362,24.06833333,3.314473684,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,7,859.2821195,1463.636211,520.4342996,9/9/9999,9/9/9999,9/9/9999,1
8/15/2020,2,145,24,859.2821195,1463.636211,520.4342996,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,2,82.67830439,195.2578125,27.78815789,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,3,70.36617101,166.77625,23.84078947,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,5,46.87289997,123.2740625,15.10526316,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,1,367.7584269,883.13125,125.0907895,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,4,5.974798896,14.31732662,2.151972649,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,23,5.974798896,14.31732662,2.151972649,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,6,9.600672069,24.00892857,3.209210526,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,7,865.2569184,1474.325392,522.4851329,9/9/9999,9/9/9999,9/9/9999,1
8/16/2020,2,145,24,865.2569184,1474.325392,522.4851329,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,2,82.76675621,197.5741667,27.84078947,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,3,70.43364335,168.78625,23.84210526,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,5,46.96174993,125.9383333,14.77280702,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,1,368.0703003,899.0340625,125.3671053,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,4,5.97929307,14.42106662,2.130131346,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,23,5.97929307,14.42106662,2.130131346,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,6,9.660050159,24.66833333,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,7,871.2362114,1484.972946,524.4981891,9/9/9999,9/9/9999,9/9/9999,1
8/17/2020,2,145,24,871.2362114,1484.972946,524.4981891,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,2,82.8336351,201.7384375,27.94473684,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,3,70.51051003,171.950625,23.78947368,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,5,47.29824974,122.928125,14.41973684,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,1,368.5815281,912.0734375,123.2631579,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,4,5.986805925,14.5959465,2.142958433,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,23,5.986805925,14.5959465,2.142958433,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,6,9.670222399,25.39642857,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,7,877.2230174,1495.584158,526.5165158,9/9/9999,9/9/9999,9/9/9999,1
8/18/2020,2,145,24,877.2230174,1495.584158,526.5165158,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,2,82.92596128,202.1525,27.84078947,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,3,70.63944811,173.1290625,23.84210526,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,5,47.66741812,128.675,15.51710526,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,1,369.4816734,929.995625,125.0592105,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,4,5.997363005,14.70670166,2.159468019,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,23,5.997363005,14.70670166,2.159468019,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,6,9.693952146,25.20846154,3.052631579,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,7,883.2203804,1508.084019,528.5184323,9/9/9999,9/9/9999,9/9/9999,1
8/19/2020,2,145,24,883.2203804,1508.084019,528.5184323,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,2,83.07857767,203.5819231,27.78421053,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,3,70.79182688,176.2603846,23.78947368,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,5,47.38994612,127.04,15.26184211,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,1,370.3077436,936.0176923,124.4144737,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,4,6.010916459,14.86770768,2.150601595,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,23,6.010916459,14.86770768,2.150601595,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,6,9.742515071,26.26714286,3.105263158,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,7,889.2312968,1524.499035,530.5049365,9/9/9999,9/9/9999,9/9/9999,1
8/20/2020,2,145,24,889.2312968,1524.499035,530.5049365,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,2,83.24514942,207.57,27.94736842,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,3,70.97061246,178.2,23.89342105,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,5,47.85718133,125.6071429,14.78684211,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,1,371.5166227,950.595,124.4513158,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,4,6.0271784,15.094379,2.159776065,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,23,6.0271784,15.094379,2.159776065,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,6,9.768256877,26.64511905,3,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,7,895.2584752,1541.434346,533.4033351,9/9/9999,9/9/9999,9/9/9999,1
8/21/2020,2,145,24,895.2584752,1541.434346,533.4033351,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,2,83.49628846,211.05,27.93947368,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,3,71.20880446,179.8216667,23.94473684,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,5,48.23676145,132.1946429,14.94736842,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,1,372.9928418,974.0816667,123.8197368,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,4,6.046055127,15.35477438,2.170229219,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,23,6.046055127,15.35477438,2.170229219,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,6,9.854546245,27.2975,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,7,901.3045304,1551.318862,535.6022304,9/9/9999,9/9/9999,9/9/9999,1
8/22/2020,2,145,24,901.3045304,1551.318862,535.6022304,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,2,83.71275515,217.35,27.94605263,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,3,71.41083337,185.325,23.84078947,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,5,48.47139865,132.157619,14.47236842,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,1,374.5496666,980.25625,123.0960526,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,4,6.067901403,15.66885767,2.161145361,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,23,6.067901403,15.66885767,2.161145361,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,6,9.861531533,26.87142857,3.157894737,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,7,907.3724318,1558.505775,537.6174088,9/9/9999,9/9/9999,9/9/9999,1
8/23/2020,2,145,24,907.3724318,1558.505775,537.6174088,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,2,84.04453846,221.6066667,27.84210526,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,3,71.70057149,188.9933333,23.84078947,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,5,48.75521209,133.9716667,14.73157895,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,1,376.3347452,1001.34,123,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,4,6.092925888,15.9995459,2.147395906,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,23,6.092925888,15.9995459,2.147395906,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,6,9.983771245,27.08130952,3.105263158,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,7,913.4653577,1565.571682,540.7329977,9/9/9999,9/9/9999,9/9/9999,1
8/24/2020,2,145,24,913.4653577,1565.571682,540.7329977,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,2,84.37788261,226.6803571,27.68421053,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,3,71.99992663,194.0383333,23.73552632,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,5,48.9754715,145.0016667,14,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,1,378.0115387,1029.065,124.3131579,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,4,6.121125929,16.34494587,2.136759249,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,23,6.121125929,16.34494587,2.136759249,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,6,10.01040931,28.78607143,3.103947368,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,7,919.5864836,1575.959274,544.2298023,9/9/9999,9/9/9999,9/9/9999,1
8/25/2020,2,145,24,919.5864836,1575.959274,544.2298023,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,2,84.77703876,231.765,27.73684211,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,3,72.35711991,198.3566667,23.84210526,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,5,49.6644518,150.7416667,15.41842105,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,1,380.0747114,1058.975,124.7236842,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,4,6.152616726,16.70561907,2.126201606,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,23,6.152616726,16.70561907,2.126201606,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,6,10.10825614,27.94666667,3.105263158,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,7,925.7391003,1587.939083,547.6236411,9/9/9999,9/9/9999,9/9/9999,1
8/26/2020,2,145,24,925.7391003,1587.939083,547.6236411,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,2,85.23356049,231.4166667,27.73289474,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,3,72.76336994,199.7433333,23.63026316,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,5,49.91064358,144.1792857,14.04605263,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,1,382.6018756,1089.837143,122.6263158,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,4,6.187439793,17.08206767,2.121085433,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,23,6.187439793,17.08206767,2.121085433,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,6,10.16789893,28.085,3.105263158,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,7,931.9265401,1606.764193,550.0948339,9/9/9999,9/9/9999,9/9/9999,1
8/27/2020,2,145,24,931.9265401,1606.764193,550.0948339,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,2,79.18641058,216.64,25.41973684,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,3,66.66970896,183.9683333,21.36710526,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,1,334.8424775,946.2716667,105.3616776,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,4,6.2251381,17.4718484,2.127240071,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,23,6.2251381,17.4718484,2.127240071,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,6,3.750328449,10.7877381,0.894736842,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,7,938.1516782,1620.147861,552.5724146,9/9/9999,9/9/9999,9/9/9999,1
8/28/2020,2,145,24,938.1516782,1620.147861,552.5724146,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,2,73.23377561,202.9966667,23.31578947,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,3,60.63439157,169.09,19.57763158,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,1,286.6930602,814.7133333,90.61842105,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,4,6.265462278,17.87626692,2.134063977,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,23,6.265462278,17.87626692,2.134063977,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,6,3.838037104,11.23833333,1.052631579,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,7,944.4171405,1634.980401,555.057275,9/9/9999,9/9/9999,9/9/9999,1
8/29/2020,2,145,24,944.4171405,1634.980401,555.057275,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,2,67.22213752,189.7533333,21.42105263,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,3,54.56507382,152.2783333,17.41842105,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,5,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,1,238.3348177,685.2716667,74.78947368,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,8,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,4,6.30891295,18.30266694,2.1227719,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,23,6.30891295,18.30266694,2.1227719,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,9,0,0,0,9/9/9999,9/9/9999,9/9/9999,1
8/30/2020,2,145,6,3.865412069,11.36552198,1,9/9/9999,9/9/9999,9/9/9999,1
