"covid_measure_id","location_id","date_reported","data_type_id","scenario_id","mean","upper","lower","dt_mean","dt_upper","dt_lower","data_class_id.x","date","location_name","covid_measure_name","data_class_id.y","definition","datatype","scenario_name"
21,145,2020-06-12,2,1,1184.3036481087,1357.89844197929,1028.9339355742,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-12,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-13,2,1,1186.37635001325,1355.00978410648,1034.96209666681,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-13,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-14,2,1,1188.97127904434,1353.9538560818,1043.579901263,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-14,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-15,2,1,1191.28953113039,1348.3591841788,1046.53023605305,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-15,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-16,2,1,1193.34294796344,1357.62423886625,1042.75959920168,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-16,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-17,2,1,1195.2397512458,1366.7869980738,1041.33118750645,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-17,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-18,2,1,1197.16846984581,1377.56458768433,1034.64751536376,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-18,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-19,2,1,1198.77945472075,1393.59890727818,1029.25319485231,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-19,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-20,2,1,1200.70718825441,1417.66010231355,1016.98251643355,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-20,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-21,2,1,1203.13680819719,1428.23386150289,998.18383087751,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-21,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-22,2,1,1206.33330341081,1459.22531701252,988.038962735841,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-22,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-23,2,1,1210.57661521743,1490.6067350938,976.613948148629,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-23,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-24,2,1,1216.72678502722,1520.67284432838,965.725663331966,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-24,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-25,2,1,1224.9237442877,1546.86867863208,957.022840891895,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-25,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-26,2,1,1233.63482781757,1582.17279294899,953.183155429084,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-26,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-27,2,1,1237.54569783406,1617.70050964449,941.644002379663,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-27,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-28,2,1,1236.96101227107,1642.78834664437,926.928070558421,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-28,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-29,2,1,1236.35631718528,1661.02815138949,912.584701242135,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-29,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-06-30,2,1,1235.40456271125,1680.98321864933,896.248017094494,"9999-09-09","9999-09-09","9999-09-09",1,2020-06-30,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-01,2,1,1234.67489463672,1701.39664438246,883.638283657376,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-01,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-02,2,1,1234.26105580848,1721.98718322932,872.532142336923,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-02,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-03,2,1,1232.7944975843,1735.42867003863,859.586604061956,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-03,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-04,2,1,1230.12190673118,1749.07551136832,845.885114033404,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-04,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-05,2,1,1226.84735241331,1770.805782217,832.762407345208,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-05,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-06,2,1,1222.95004990754,1782.98284376077,819.470792769873,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-06,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-07,2,1,1218.42193457262,1789.02201504593,806.211382816103,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-07,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-08,2,1,1213.87670451379,1789.67851542577,793.385219675815,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-08,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-09,2,1,1213.13338054756,1794.70284881804,783.445288690156,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-09,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-10,2,1,1215.39788171336,1815.45088994552,775.196788167558,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-10,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-11,2,1,1217.2906614348,1836.73315048774,767.945121430885,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-11,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-12,2,1,1219.50526797041,1859.1534108781,761.681052776799,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-12,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-13,2,1,1222.16233779822,1882.74246812598,755.665497243567,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-13,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-14,2,1,1225.33051710142,1924.5931916479,750.188607728365,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-14,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-15,2,1,1229.53106164755,1947.2222246473,744.610773441405,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-15,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-16,2,1,1234.9861932481,1970.80606114904,737.785349714919,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-16,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-17,2,1,1240.95570139415,2000.31209437479,733.48985270008,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-17,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-18,2,1,1247.31575054967,2032.24394445403,730.276328580431,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-18,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-19,2,1,1254.4137546191,2072.53383707067,726.802129855682,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-19,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-20,2,1,1262.26011303031,2111.99512972932,723.325012991414,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-20,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-21,2,1,1270.8678644239,2153.99814131223,720.502222865657,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-21,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-22,2,1,1280.59593083165,2199.06458592315,718.548319261381,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-22,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-23,2,1,1291.67030844361,2220.10342428302,717.634170467523,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-23,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-24,2,1,1303.64345243134,2239.29058965908,720.297887584195,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-24,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-25,2,1,1316.38842648788,2290.81272040159,724.079574748222,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-25,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-26,2,1,1330.1166461769,2341.6659852617,728.594507301576,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-26,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-27,2,1,1344.87226364949,2399.28358556791,732.01731163275,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-27,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-28,2,1,1360.72542683993,2469.20870581456,735.154800212081,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-28,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-29,2,1,1377.93854114986,2542.77061859926,739.098300248734,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-29,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-30,2,1,1396.83701008753,2616.27196119286,744.034964361391,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-30,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-07-31,2,1,1417.42372666701,2694.45947049751,749.612903198577,"9999-09-09","9999-09-09","9999-09-09",1,2020-07-31,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-01,2,1,1439.64063629105,2763.32815213145,753.785463768151,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-01,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-02,2,1,1463.60869714766,2830.96658849977,758.878989302111,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-02,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-03,2,1,1489.46425006256,2930.37149965749,766.628751823772,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-03,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-04,2,1,1517.26904166201,3036.03092318401,772.605983727565,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-04,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-05,2,1,1547.04440702097,3148.43122216088,781.094470886909,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-05,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-06,2,1,1579.09162232499,3244.44996564719,791.550318619073,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-06,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-07,2,1,1613.80379258609,3367.03234450014,798.259333905089,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-07,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-08,2,1,1651.1028053352,3486.38589597165,805.727405131795,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-08,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-09,2,1,1690.88172869923,3609.04864143196,817.825319272839,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-09,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-10,2,1,1733.30279580672,3739.00094165077,831.372892274428,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-10,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-11,2,1,1778.52516184544,3877.42353050278,843.376547433971,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-11,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-12,2,1,1826.41413915056,4019.69792001045,858.341306330636,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-12,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-13,2,1,1877.40597730452,4161.15555778843,877.869904066436,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-13,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-14,2,1,1932.62357497102,4312.76547363679,896.524916026392,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-14,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-15,2,1,1992.06842707336,4474.60496852926,915.359998917486,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-15,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-16,2,1,2055.41369886956,4645.88976397774,932.973335024179,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-16,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-17,2,1,2122.94946306995,4825.86273686927,951.656757351989,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-17,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-18,2,1,2194.96522940125,5016.68261275621,974.577398293652,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-18,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-19,2,1,2271.00783963296,5256.96903397231,1006.01752888402,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-19,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-20,2,1,2351.66776783319,5531.81223397916,1037.86663889661,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-20,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-21,2,1,2439.2201922622,5829.24431373017,1068.95945787546,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-21,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-22,2,1,2533.82727431511,6080.63683898543,1103.04029958022,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-22,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-23,2,1,2634.82370960673,6343.91157167543,1133.705123268,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-23,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-24,2,1,2742.7362329223,6623.77474333896,1165.13769342527,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-24,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-25,2,1,2858.09333826674,6988.31385873896,1208.1848958926,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-25,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-26,2,1,2979.9233794833,7323.07220036392,1250.26514380155,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-26,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-27,2,1,3109.00199871758,7676.65647220758,1306.64839881402,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-27,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-28,2,1,3249.47707493715,8091.41940476852,1354.86479675183,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-28,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-29,2,1,3401.861072704,8568.26071083955,1407.53017593678,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-29,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-30,2,1,3564.98370222088,9078.08280244403,1463.73221025183,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-30,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-08-31,2,1,3739.77518221924,9584.27043744179,1523.77472634118,"9999-09-09","9999-09-09","9999-09-09",1,2020-08-31,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-01,2,1,3927.17158236113,10224.8718656725,1587.57523266496,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-01,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-02,2,1,4125.34051966256,10914.9673082717,1642.21950162158,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-02,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-03,2,1,4335.30464381189,11658.1513542021,1698.19705475648,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-03,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-04,2,1,4564.29328131115,12477.367467531,1758.90039327561,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-04,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-05,2,1,4813.43300610083,13378.8868734469,1825.05539486555,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-05,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-06,2,1,5080.70310572747,14346.8463945886,1896.14860022808,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-06,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-07,2,1,5367.6682080394,15322.9075935681,1968.45153815802,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-07,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-08,2,1,5675.88988974087,16374.659314136,2067.75633300801,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-08,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-09,2,1,6001.95756466988,17482.3172073629,2153.58467719732,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-09,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-10,2,1,6347.13073637126,18551.8222373757,2233.27330674543,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-10,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-11,2,1,6723.74792727547,19721.4357006815,2333.38924973987,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-11,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-12,2,1,7133.8460133,21050.1854026039,2416.98656621792,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-12,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-13,2,1,7573.72689424797,22470.5166459004,2521.3078752691,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-13,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-14,2,1,8045.77117904171,23984.9495088455,2619.48873192542,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-14,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-15,2,1,8552.28908569391,25601.2220997787,2740.26871130799,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-15,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-16,2,1,9086.70409878158,27294.7379264124,2862.16866740483,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-16,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-17,2,1,9650.1437301016,29064.8282018984,2976.39869310908,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-17,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-18,2,1,10263.2683653759,30938.707018422,3111.08784907651,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-18,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-19,2,1,10929.1288436469,33031.7847423207,3255.07073764019,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-19,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-20,2,1,11640.430884775,35199.9629224592,3409.77743854671,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-20,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-21,2,1,12400.1812453831,37467.3354451384,3576.50176228501,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-21,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-22,2,1,13211.0989198531,40175.2628438638,3793.70091130862,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-22,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-23,2,1,14060.1638421124,43474.0268212579,3978.49944146822,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-23,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-24,2,1,14947.1356238717,46247.8421969336,4165.31567850974,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-24,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-25,2,1,15905.6394093738,49513.5946104515,4368.9136161234,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-25,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-26,2,1,16939.0567611624,52935.8681699331,4613.39990191966,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-26,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-27,2,1,18032.4174861972,55684.7733691593,4851.10139788453,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-27,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-28,2,1,19188.0121085503,58768.8624414872,5092.37356964588,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-28,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-29,2,1,20407.2475901743,61640.9808716777,5346.61312843855,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-29,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-09-30,2,1,21664.3706219488,64639.6500874007,5605.39952975031,"9999-09-09","9999-09-09","9999-09-09",1,2020-09-30,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-01,2,1,22954.5947491973,67994.3896251619,5886.20090384872,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-01,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-02,2,1,24329.7463277868,71749.5945697375,6212.04380449798,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-02,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-03,2,1,25790.4876482112,75509.8780616408,6581.01877867543,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-03,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-04,2,1,27306.2696550879,78066.1022986991,6973.70437180877,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-04,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-05,2,1,28874.6873933185,79603.9268848662,7404.75540528785,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-05,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-06,2,1,30491.2432041092,81772.6116473757,7865.98265489022,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-06,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-07,2,1,32107.7532822636,83863.4171037254,8349.73642473974,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-07,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-08,2,1,33709.941285751,86711.6900779064,8777.54777715495,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-08,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-09,2,1,35372.5709979911,88923.9976298849,9236.53684636625,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-09,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-10,2,1,25042.1206909183,60746.3709432121,6841.75305404867,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-10,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-11,2,1,13581.9898310363,30553.8813058174,4153.94269783376,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-11,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-12,2,1,13351.1213136169,29311.88451173,4134.31080295463,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-12,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-13,2,1,12770.7596766872,27325.154656847,3994.93291588993,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-13,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-14,2,1,11997.2059708654,25187.9281748021,3803.47280982274,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-14,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-15,2,1,11144.087860483,22766.3021860575,3599.12687002224,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-15,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-16,2,1,10307.8086417958,20614.22724485,3400.81028776544,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-16,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-17,2,1,9519.29270214954,18581.9210175213,3214.97667726357,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-17,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-18,2,1,8779.12907554702,16934.5306877829,3039.55146413398,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-18,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-19,2,1,8093.87675754179,15285.9922212236,2875.79251508825,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-19,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-20,2,1,7464.3483599364,13877.6000232542,2723.77082195234,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-20,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-21,2,1,6878.69049083213,12625.7819746701,2570.38477473371,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-21,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-22,2,1,6335.17668998586,11512.6987144346,2422.16169915654,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-22,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-23,2,1,5848.47542391239,10425.1397326707,2308.80315282828,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-23,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-24,2,1,5412.51735235972,9520.34355350785,2138.55072841035,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-24,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-25,2,1,5014.28156211381,8730.34687335222,2031.14191260488,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-25,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-26,2,1,4650.50184421766,7898.49436595027,1931.89093744624,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-26,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
21,145,2020-10-27,2,1,4318.09617584311,7253.15554998515,1787.86948601238,"9999-09-09","9999-09-09","9999-09-09",1,2020-10-27,"Kuwait","infections",1,"number of predicted infections","Estimate","Reference"
