"covid_measure_id","location_id","date_reported","data_type_id","scenario_id","mean","upper","lower","dt_mean","dt_upper","dt_lower","data_class_id.x","location_name","covid_measure_name","data_class_id.y","definition","datatype","scenario_name"
4,145,2020-10-10,2,2,111.140162857934,191.37379460629,33.2056312090538,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-11,2,2,107.544073538188,183.048587878655,29.7482140831941,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-12,2,2,103.988344429635,179.304630782486,26.6842709606457,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-13,2,2,100.480991346326,175.643936806104,23.9712860735824,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-14,2,2,97.0481393225695,172.74191427976,21.552596479727,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-15,2,2,93.7169906819345,164.960740846631,19.3965796323402,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-16,2,2,90.4530508857021,159.028093101197,17.4723820905011,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-17,2,2,87.2246752111468,156.532314159864,15.7361780729691,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-18,2,2,84.059998567674,152.469763558011,14.1694024183129,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-19,2,2,80.9836748309458,146.92908681805,12.7830302752643,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-20,2,2,77.9950149308245,142.233365797924,11.5530107824897,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-21,2,2,75.1085670531664,140.241151062076,10.4472272942403,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-22,2,2,72.3414380185068,137.825929830777,9.45255611690591,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-23,2,2,69.6600504856512,134.317156538878,8.55694930370464,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-24,2,2,67.0334478238933,127.704520787681,7.74104732806195,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-25,2,2,64.4812619265834,125.225521684031,6.99807670753817,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-26,2,2,62.020608096801,123.479448751232,6.33664395472165,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-27,2,2,59.6476494418083,120.717908139537,5.74662992072022,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-28,2,2,57.3709669822912,118.150553971391,5.21301297195273,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-29,2,2,55.2019800521635,116.034534072928,4.7304703652942,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-30,2,2,53.1116077778072,112.465882346196,4.29389333048866,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-10-31,2,2,51.0729336980264,109.546180092387,3.89383082934801,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-01,2,2,49.1004154251972,106.020975184253,3.52750560552995,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-02,2,2,47.2065866846429,103.656046267218,3.20045532110994,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-03,2,2,45.3870264648152,101.898394364348,2.9080933004896,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-04,2,2,43.6472701612667,98.7412367553146,2.64287383487422,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-05,2,2,41.995462451946,96.6519153938628,2.40220748631054,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-06,2,2,40.4078410243418,94.0396636137182,2.18376366776051,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-07,2,2,38.862350555422,91.7645195804172,1.98295838803765,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-08,2,2,37.3700696332385,89.315701751917,1.79851901455741,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-09,2,2,35.9404118591797,88.3328480856471,1.633567566794,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-10,2,2,34.5692377038908,85.6778923281254,1.48591128743228,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-11,2,2,33.2604671050801,83.2273916159298,1.35173677789235,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-12,2,2,32.0202814908349,82.0816820904483,1.22979482214514,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-13,2,2,30.8298798924488,79.8146169593785,1.11895506982482,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-14,2,2,29.6717501311307,78.2513704313703,1.01689147924903,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-15,2,2,28.5545590117415,76.8840195390153,0.922979195899234,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-16,2,2,27.4854270783689,75.3758674499934,0.838897975157579,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-17,2,2,26.4607013294481,73.9794245855271,0.763575583547072,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-18,2,2,25.4833391812001,72.9052179716849,0.695086676700157,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-19,2,2,24.5582398716647,71.4044571158015,0.638929427991161,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-20,2,2,23.6708107612405,70.4376042072287,0.581129876686191,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-21,2,2,22.8073636182257,68.7868903047664,0.528329528803715,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-22,2,2,21.9746655617109,67.0700313414425,0.479766347203713,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-23,2,2,21.1780709181206,66.4718058675317,0.437321037634456,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-24,2,2,20.4144399499946,65.6261964854105,0.398444680877537,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-25,2,2,19.6860745235715,64.5778709446234,0.362635115900048,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-26,2,2,18.9969424890821,63.5141808819754,0.331647602200974,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-27,2,2,18.3358800969205,60.4358406050377,0.303570420299366,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-28,2,2,17.6922929041111,59.5581009370401,0.27775317079977,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-29,2,2,17.0713981739592,58.6682480450375,0.253975245221818,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-11-30,2,2,16.4771971438341,57.6945871642462,0.23153920986847,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-01,2,2,15.9070691962664,56.6429232334385,0.210497316000328,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-02,2,2,15.3628393228931,55.6457709737019,0.191125530398494,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-03,2,2,14.8477521324085,54.6990404374101,0.174259769340097,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-04,2,2,14.353402010785,53.7745325935803,0.160921825163496,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-05,2,2,13.8716717616238,52.8498829618102,0.146697194784429,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-06,2,2,13.4064988569856,51.6455474634881,0.13375930720249,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-07,2,2,12.9608483555366,49.7027973233812,0.121848997987672,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-08,2,2,12.5326052511733,48.8492741497785,0.11088271944941,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-09,2,2,12.1232200998043,47.8040036840198,0.101087924379181,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-10,2,2,11.7353386786415,46.5583641619495,0.0924127770117138,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-11,2,2,11.3627518097926,45.3920741952614,0.0851187482695423,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-12,2,2,10.9993115394369,44.241031700997,0.0775799680160617,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-13,2,2,10.6478915080002,43.1112644507347,0.0711322782402476,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-14,2,2,10.310653142957,42.006627620013,0.0653114896274474,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-15,2,2,9.98594891498676,40.8810561519467,0.060353666694391,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-16,2,2,9.67491488273083,39.7311218778623,0.0560819627721685,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-17,2,2,9.37967710979705,38.8296573238855,0.0513233354953172,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-18,2,2,9.09576156201638,37.9728211406687,0.0470572977487791,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-19,2,2,8.81857928403198,36.9404753751121,0.0435456014668489,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-20,2,2,8.55011760381595,36.0843970918075,0.0405035489070542,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-21,2,2,8.29190464844774,35.1192112846499,0.0377344097159039,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-22,2,2,8.04270420991291,34.2211363575002,0.0351559243636984,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-23,2,2,7.80337690317101,33.5322345126553,0.0328178549349104,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-24,2,2,7.57558897050918,32.8559691386192,0.0307072053850334,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-25,2,2,7.3562328098517,32.1735803965372,0.0287927344844775,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-26,2,2,7.14195759731358,31.4946175350247,0.0272283239833996,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-27,2,2,6.9340207490701,30.8155463493806,0.02579724484699,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-28,2,2,6.73344664668833,30.1461450394854,0.024448938079604,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-29,2,2,6.53935021424283,29.509958290896,0.022747219183384,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-30,2,2,6.35234947693129,28.8353181100458,0.0212108895903384,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-12-31,2,2,6.17370347378376,28.1864300343848,0.019897112718445,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2021-01-01,2,2,6.00137877761486,27.5704637729403,0.0188077849193178,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Mandates end"
4,145,2020-06-19,2,3,4.34215829179699,5.06613785114516,3.72469400437757,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-20,2,3,4.33511510012871,5.121331839509,3.67659862882943,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-21,2,3,4.3402590448318,5.17449980757928,3.63045119431618,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-22,2,3,4.35987166694445,5.25605647323735,3.58518142402015,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-23,2,3,4.39640423528558,5.39124769922362,3.52472110781003,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-24,2,3,4.44514186199257,5.52906426638447,3.48498934519961,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-25,2,3,4.49760699355042,5.70951568866085,3.48558702726136,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-26,2,3,4.54917257569244,5.83835994156037,3.4620573416287,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-27,2,3,4.59147098813594,5.91273556622302,3.42534088952932,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-28,2,3,4.62197839365411,6.03453170255432,3.40622880827287,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-29,2,3,4.64840530464342,6.11231043724854,3.36196031302056,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-06-30,2,3,4.67869293941052,6.20084138844522,3.34036707350834,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-01,2,3,4.71079394698225,6.29495406457175,3.30785914015719,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-02,2,3,4.74302683585859,6.41453887277345,3.28404805894654,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-03,2,3,4.77165426593998,6.49653008492489,3.26316369807959,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-04,2,3,4.79222285727042,6.58890328085929,3.23940271033542,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-05,2,3,4.80240586608119,6.68301273452021,3.19507544305708,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-06,2,3,4.79983038761827,6.75954725963097,3.14400365540243,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-07,2,3,4.78239362918668,6.83135697286645,3.0886858064916,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-08,2,3,4.75180056775103,6.88081581639458,3.02514343991316,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-09,2,3,4.71109850551072,6.90015596351066,2.95308064905026,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-10,2,3,4.66530215680738,6.89354457674252,2.8776838295967,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-11,2,3,4.62068939170057,6.92571278889953,2.80750434991959,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-12,2,3,4.5832433438708,6.93159617123538,2.74118800623288,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-13,2,3,4.55939454489637,6.93169773463187,2.69013143632226,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-14,2,3,4.55237111072179,6.97179383147772,2.65482892539477,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-15,2,3,4.56016847551067,7.04315418052501,2.63601598210165,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-16,2,3,4.58063088568128,7.13548507770193,2.6196782159017,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-17,2,3,4.61107835369823,7.23576283520804,2.60672655704962,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-18,2,3,4.64873533793672,7.38635391522205,2.59568644631106,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-19,2,3,4.69456387536697,7.54288196643686,2.57387213035831,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-20,2,3,4.74905660840774,7.7047816418345,2.55539622032871,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-21,2,3,4.81290051955469,7.88815209652039,2.54567150170482,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-22,2,3,4.88608648794847,8.12780340588982,2.55431497296597,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-23,2,3,4.96842935410703,8.40232365037614,2.56277863152902,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-24,2,3,5.06116005619999,8.69094057966836,2.56387909110901,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-25,2,3,5.16585089733746,8.9718366777765,2.56372381594229,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-26,2,3,5.28304630868907,9.28057772043825,2.56721234128724,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-27,2,3,5.41322428070989,9.62421839184359,2.57471494817881,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-28,2,3,5.55726841302959,10.0759541091999,2.60384943044108,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-29,2,3,5.71556641144769,10.5182373718168,2.62889943546988,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-30,2,3,5.88841774079808,11.033324030079,2.65555236134753,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-07-31,2,3,6.07750423188073,11.5147213785873,2.68736930409922,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-01,2,3,6.28498342661725,12.0628275433215,2.72491913197123,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-02,2,3,6.51219529669663,12.7551738515947,2.7782116694493,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-03,2,3,6.76046152890512,13.517726925607,2.84497485721471,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-04,2,3,7.03153149150876,14.3367774573465,2.8989723273553,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-05,2,3,7.32675361169169,15.0419836152646,2.95555642725675,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
4,145,2020-08-06,2,3,7.64741870004185,15.7748778563873,3.01653757045594,"9999-09-09","9999-09-09","9999-09-09",1,"Kuwait","deaths",1,"daily covid deaths (raw when observed)","Estimate","Widespread masks"
